No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V
0,25,0,0,0,0,0,0,0,0,0,0,0,0,554,1,1.0,1,2316.0,0.3118189805782382,31558,0,0,0.0,0,,657.0
0,22,0,0,0,0,0,0,0,1,0,0,1,0,1277,1,1.0,1,1504.0,0.4401927396175522,31149,0,0,0.0,0,,540.0
0,23,0,0,0,0,0,0,0,0,1,0,0,0,1356,0,2.0,0,203.0,0.2058115251064992,20090,0,1,11251.0,0,,513.0
0,24,0,0,0,0,0,0,0,1,0,0,0,0,568,2,1.0,0,664.0,0.1357455962456598,32782,1,0,0.0,0,,642.0
0,20,0,0,0,0,0,0,1,0,0,0,1,0,416,1,2.0,1,638.4000000000001,0.1787686407320199,29169,0,0,0.0,0,,646.0
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1062,0,1.0,0,763.2,0.2253398553999868,49568,0,1,7937.299999999999,0,,
0,25,0,0,0,0,0,0,0,0,1,0,0,0,2951,3,1.0,0,477.0,0.1001686825000128,50349,0,0,0.0,0,,591.0
0,20,0,0,1,0,0,0,0,1,0,1,1,0,1259,1,0.0,1,1580.0,0.1543253226716142,21986,0,0,0.0,0,,592.0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,2799,0,2.0,1,1946.0,0.3292182655259542,51570,0,1,18205.0,0,,
0,25,0,0,0,0,0,0,0,0,0,0,0,1,2389,1,2.0,0,555.0,0.3733808855212508,27252,1,1,15878.0,0,,568.0
0,23,0,0,0,0,0,0,1,0,1,0,1,0,845,1,1.0,0,55.0,0.7381653501694735,33218,0,0,0.0,0,,670.0
0,22,0,0,1,0,0,1,0,1,0,0,1,0,1873,0,1.0,0,555.0,0.4632455290153184,18290,0,1,9968.0,0,,558.0
0,18,0,0,0,0,0,0,1,1,0,0,0,0,164,0,0.0,0,268.0,0.1571702634588547,44777,0,1,1976.8,0,,573.0
1,22,0,0,1,0,0,0,0,1,0,0,0,0,800,0,1.0,0,93.0,0.134429350833874,25746,1,1,3594.0,1,,
1,22,0,0,0,0,0,1,0,0,1,0,0,0,2080,3,2.0,0,542.0,0.1615213404258593,37782,1,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2755,3,2.0,0,258.0,0.457755203604559,18368,0,1,24247.0,0,,521.0
0,25,0,0,0,0,0,0,0,0,0,0,0,1,2146,1,0.0,1,2859.0,0.3303280907895274,36277,0,1,8353.0,0,,662.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1803,3,2.0,0,126.0,0.2047416729344704,45113,1,0,0.0,0,,537.0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,1378,0,1.0,0,280.0,0.2636554329301489,22415,1,1,7573.299999999999,0,,
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2137,1,2.0,0,532.8000000000001,0.0,22383,0,0,0.0,0,,
0,18,0,0,1,0,0,0,0,1,0,1,1,0,1302,2,2.0,0,496.0,0.1757890842717558,44003,0,0,0.0,0,,617.0
1,23,0,0,0,0,0,0,0,0,1,0,0,1,2427,3,2.0,1,2446.0,0.3692956223957585,26714,0,0,0.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2189,3,3.0,0,568.0,0.3209765458787434,35975,1,0,0.0,0,,
0,24,0,0,0,0,0,0,1,0,0,0,0,0,416,3,3.0,0,522.0,0.2403527021884773,19740,0,0,0.0,0,,531.0
1,19,0,0,1,0,0,0,0,1,1,0,0,0,2613,3,1.0,0,228.8,0.264336148985697,33034,1,1,8976.8,0,,
1,19,0,0,1,1,448,0,0,0,0,0,0,0,2788,1,2.0,1,516.0,0.0699951902991621,33856,1,1,8301.3,0,,
1,23,0,0,0,0,0,1,0,1,1,0,1,0,1613,3,1.0,0,303.0,0.540170285355471,47852,0,1,23672.0,1,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2989,2,0.0,0,84.0,0.1139506871765837,50091,0,0,0.0,0,,
0,18,0,0,0,0,0,1,0,0,0,0,1,0,2422,0,2.0,0,102.4,0.4910332327007883,42568,1,0,0.0,0,,598.0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1404,0,0.0,0,23.200000000000003,0.3249180324596123,35448,1,1,3880.1,0,,
0,23,0,0,1,0,0,0,0,1,0,1,0,0,806,1,1.0,0,758.0,0.1064163295094745,48259,0,1,17747.0,0,,562.0
0,23,0,0,0,0,0,1,0,0,1,0,0,0,489,1,0.0,0,242.0,0.6630452262348384,49369,0,0,0.0,0,,676.0
0,20,0,0,1,2,348,1,1,0,1,1,0,1,587,2,2.0,0,609.6,0.061794263736127,19259,0,0,0.0,0,,532.0
1,24,0,0,1,0,0,1,0,1,0,0,1,0,405,2,0.0,0,111.0,0.0448826744068558,43420,0,0,0.0,1,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,590,2,0.0,0,520.0,0.0,37993,0,0,0.0,0,,
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1676,1,1.0,0,196.0,0.1392607539598489,34441,1,0,0.0,0,,
0,25,0,0,1,0,0,1,1,1,1,0,1,0,2660,3,2.0,0,606.0,0.1,48406,0,1,3425.0,1,,580.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,897,0,0.0,0,118.0,0.5186959636537642,25045,1,0,0.0,0,,576.0
0,24,0,0,0,0,0,1,0,0,0,0,0,0,2150,1,1.0,0,894.0,0.0618816937629185,26439,0,0,0.0,0,,563.0
0,24,0,0,0,0,0,0,1,0,0,0,1,0,450,1,2.0,1,181.0,0.3209452537153842,24157,0,1,24997.0,0,,577.0
1,20,0,0,1,0,0,0,0,0,0,0,0,0,470,0,1.0,0,412.8,0.3737061186330546,20702,0,0,0.0,1,1403.0748897337176,
1,25,0,0,1,0,0,1,1,1,1,1,0,1,770,1,1.0,0,799.0,0.5434742988314505,34620,0,0,0.0,0,,
0,19,0,0,0,0,0,0,0,0,0,0,0,1,1933,1,1.0,0,536.0,0.0037297724756258,18168,0,1,15114.4,0,,547.0
0,19,0,0,0,0,0,0,0,0,1,0,1,0,880,1,0.0,1,241.6,0.499059613097855,22632,1,1,14732.9,0,,628.0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,1770,3,1.0,0,227.2,0.3365780834413747,23074,1,1,15621.9,0,,
1,23,1,17,1,0,0,0,0,1,0,0,0,1,1557,0,2.0,0,939.0,0.4098617641105356,48382,0,0,0.0,0,,
1,19,0,0,0,0,0,1,0,0,0,0,1,0,1477,2,0.0,0,488.8,0.0,24703,0,1,12645.5,0,,
0,21,0,0,0,0,0,0,0,0,0,0,1,0,2727,1,0.0,0,712.8000000000001,0.1027431632993592,41457,0,1,12909.4,0,,509.0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,423,2,0.0,0,88.80000000000001,0.0871501234613031,39677,1,1,9341.5,0,,
0,24,0,0,0,0,0,1,0,1,1,0,0,0,509,1,2.0,0,19.0,0.4449791946592671,19758,0,0,0.0,0,,508.0
0,24,0,0,0,0,0,1,0,1,0,0,0,0,203,3,0.0,0,359.0,0.5822000834190812,19969,0,1,19018.0,1,,619.0
0,21,0,0,0,0,0,0,0,1,0,1,0,0,1229,2,0.0,1,1067.2,0.6520361425780412,20260,0,0,0.0,1,,636.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1888,3,2.0,0,459.0,0.4089200432616831,39652,0,0,0.0,0,,643.0
1,19,0,0,0,0,0,1,0,0,0,0,0,1,2498,0,0.0,1,122.4,0.2686822576310177,37949,0,0,0.0,0,,
1,24,0,0,0,0,0,0,1,0,1,0,1,0,2945,0,1.0,0,124.0,0.1736109318718953,28619,0,0,0.0,0,,
1,22,0,0,0,0,0,0,1,0,0,0,0,0,1474,3,3.0,0,892.0,0.1676694885712218,20148,1,1,7188.0,0,,
0,25,0,0,0,0,0,0,1,0,0,0,1,0,2922,2,2.0,0,803.0,0.8197908957706134,37506,1,0,0.0,0,,531.0
1,18,0,0,0,0,0,0,0,1,0,0,0,0,795,2,2.0,0,379.2000000000001,0.5199213234409619,38890,1,1,16211.999999999998,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0.0,0,476.0,0.1153753673580713,54568,0,0,0.0,0,,
0,24,0,0,1,0,0,0,0,1,0,1,0,1,1573,0,0.0,1,2178.0,0.9184532167134122,26184,0,0,0.0,1,,660.0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,2432,1,0.0,0,248.0,0.1958724919862799,22176,0,0,0.0,0,,
0,25,0,0,0,0,0,0,0,0,0,0,0,0,2134,2,2.0,1,1344.0,0.1217357859080819,48275,0,0,0.0,0,,643.0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1063,0,0.0,0,287.0,0.263038221432877,22971,0,0,0.0,0,,667.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1641,0,0.0,0,771.2,0.3534922029099854,44814,0,1,17409.699999999997,0,,
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1894,1,1.0,0,352.0,0.3549183513059873,37813,0,0,0.0,0,,583.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,122,2,0.0,1,1666.0,0.2066709395599468,44691,1,1,10079.0,0,,551.0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,1710,2,1.0,0,182.0,0.1663465969806581,25630,0,0,0.0,0,,542.0
0,23,0,0,1,0,0,0,0,0,0,1,0,0,857,0,2.0,1,391.0,0.7041126813339478,20434,0,1,23477.0,1,,588.0
1,18,0,0,0,0,0,0,0,0,1,0,0,0,285,0,0.0,0,337.6,0.0492944405167544,20814,0,0,0.0,0,,
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1529,2,1.0,0,375.0,0.713731423710544,33529,0,0,0.0,0,,569.0
0,22,0,0,1,0,0,1,0,1,0,1,0,0,2128,0,1.0,1,1119.0,0.7330121017900443,24428,1,0,0.0,0,,556.0
0,20,0,0,0,0,0,0,1,0,0,0,0,1,945,0,0.0,0,68.8,0.5128747320285674,49207,0,1,9171.4,0,,639.0
0,20,0,0,1,1,215,0,0,0,0,0,1,1,527,0,0.0,0,112.8,0.0143138349377366,46602,0,0,0.0,0,,621.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2966,1,0.0,1,963.2,0.3149454889969996,51959,1,0,0.0,0,,657.0
0,21,0,0,0,0,0,1,1,0,0,0,0,0,1988,3,1.0,0,15.2,0.0448123075095089,36105,1,0,0.0,0,,652.0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1847,1,1.0,0,67.0,0.1803741098448154,23183,1,1,12196.0,0,,535.0
0,25,0,0,0,0,0,0,1,1,0,1,1,0,2559,0,1.0,0,113.0,0.2818939577773341,22718,0,0,0.0,0,,596.0
1,19,0,0,1,0,0,0,1,1,0,0,0,0,1032,0,0.0,1,1890.4,0.2719443694344039,19307,1,0,0.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2732,0,2.0,0,481.6,0.26436939257827,45573,0,1,6388.9,0,,
0,25,0,0,1,0,0,0,0,1,0,1,1,0,1828,0,1.0,0,188.0,0.0861702971046921,34151,0,1,19640.0,1,,618.0
1,25,0,0,0,0,0,0,0,1,0,0,0,0,188,1,1.0,0,470.0,0.1844987949458338,39905,0,1,16353.0,1,,
0,23,0,0,0,0,0,0,0,1,0,0,0,0,654,1,2.0,0,172.0,0.3522533253643469,21740,0,1,10904.0,1,,505.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,593,3,2.0,1,1044.0,0.0786989284018968,54743,0,0,0.0,0,,614.0
0,25,0,0,0,0,0,0,0,0,0,0,1,0,766,3,0.0,0,115.0,0.2588944274259365,18858,0,0,0.0,0,,577.0
1,23,0,0,0,0,0,1,0,0,0,0,0,0,887,0,0.0,1,888.0,0.3566824852324467,38136,0,0,0.0,0,,
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1398,2,2.0,1,627.2,0.0219061399098771,25463,0,1,10153.5,0,,
0,25,0,0,1,2,62,1,1,0,1,0,1,0,2596,0,2.0,0,723.0,0.2694167460206314,34595,0,0,0.0,0,,636.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,697,2,1.0,0,224.8,0.3185779732241078,30254,1,1,6638.799999999999,0,,563.0
0,21,0,0,1,0,0,0,0,0,0,0,0,0,2824,0,2.0,0,423.2000000000001,0.1746800473545107,38741,0,0,0.0,1,551.5295436492701,676.0
1,22,0,0,0,0,0,0,0,0,0,0,1,0,1361,2,2.0,0,596.0,0.2319965788786128,25593,1,1,11532.0,0,,
0,23,0,0,1,0,0,0,0,1,0,0,1,0,615,3,2.0,0,277.0,0.5380723159806623,47300,0,0,0.0,0,,535.0
1,22,0,0,0,0,0,0,0,0,0,0,0,1,968,1,0.0,0,226.0,0.0805197973876592,29544,0,1,3356.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,1,0,442,1,1.0,0,315.0,0.1205226578347883,31785,0,0,0.0,0,,510.0
1,24,0,0,0,0,0,1,0,0,0,0,0,0,1393,0,0.0,1,1701.0,0.1537245235764714,20966,0,1,12758.0,0,,
0,24,0,0,0,0,0,1,0,0,1,0,1,1,958,3,1.0,0,596.0,0.2898967807511228,49045,0,0,0.0,0,,564.0
0,25,0,0,0,0,0,0,1,0,0,0,0,0,1080,0,2.0,0,930.0,0.0923158051977641,23902,0,0,0.0,0,,506.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1133,3,3.0,0,66.4,0.1500093279721611,43104,0,0,0.0,0,,
0,24,0,0,0,0,0,1,0,0,0,0,0,0,853,2,1.0,1,2203.0,0.2736549005596866,30474,0,0,0.0,0,,634.0
1,19,0,0,0,0,0,1,0,0,1,0,0,0,1347,1,0.0,1,1689.6,0.2390341450314973,50795,0,0,0.0,0,,
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1972,3,0.0,0,477.0,0.4947442355449257,19209,0,0,0.0,0,,
1,18,0,0,0,0,0,0,1,0,0,0,0,0,2587,3,2.0,0,104.8,0.2365180762512867,45351,0,0,0.0,0,,
0,24,0,0,1,2,226,1,1,0,1,0,0,0,410,1,1.0,1,2690.0,0.0,47617,0,1,11992.0,0,,580.0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,1750,3,1.0,0,245.0,0.0,51298,0,1,24012.0,0,,621.0
1,20,0,0,1,0,0,0,0,1,0,0,0,1,2739,1,0.0,0,76.0,0.1216207485478776,39645,0,0,0.0,0,,
0,25,0,0,0,0,0,0,1,0,0,0,0,0,531,2,0.0,1,2212.0,0.2372649901140583,19892,1,0,0.0,0,,555.0
0,22,0,0,1,0,0,0,1,1,0,0,1,0,2891,1,1.0,0,672.0,0.3698483873362553,25447,1,0,0.0,0,,624.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2646,0,1.0,0,448.0,0.1875178485864266,32176,0,1,16370.9,0,,568.0
0,21,0,0,1,0,0,0,0,1,1,0,0,0,2837,0,1.0,0,64.0,0.1646921428920736,28104,1,0,0.0,0,,548.0
0,22,0,0,1,1,312,0,0,0,0,0,0,0,2557,0,1.0,0,900.0,0.1317644633598045,38740,1,1,19634.0,0,,658.0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2367,0,1.0,1,2248.8,0.1104415696855793,35343,0,0,0.0,0,,
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1479,1,1.0,0,15.2,0.7019603467581916,41834,0,1,5163.9,0,,
1,19,0,0,0,0,0,0,1,0,0,0,1,0,2886,1,2.0,0,70.4,0.0,42510,0,0,0.0,0,,
0,18,0,0,1,0,0,0,0,1,0,1,0,1,1155,1,0.0,0,247.2,0.3564283818982801,27398,0,0,0.0,1,,561.0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,688,1,1.0,1,2829.0,0.2901533691826837,49657,0,0,0.0,0,,669.0
0,22,0,0,1,0,0,1,0,1,0,1,0,0,1802,2,1.0,0,561.0,0.226198108749365,47396,0,0,0.0,1,,521.0
1,21,0,0,0,0,0,0,0,0,0,0,1,0,2391,2,0.0,0,405.6,0.2440648996349688,27828,0,1,6827.099999999999,0,,
1,20,0,0,1,0,0,0,0,0,0,0,0,0,224,1,2.0,0,768.0,0.0916638621764876,52619,0,0,0.0,1,50.0,
1,19,0,0,0,0,0,1,1,0,1,0,0,0,2808,0,1.0,0,444.0,0.3292173724120679,33593,1,1,10630.9,0,,
0,24,0,0,1,0,0,1,0,1,1,1,1,0,624,3,2.0,1,542.0,0.048792120134497,52029,1,0,0.0,1,,540.0
1,19,0,0,0,0,0,1,0,0,1,0,1,0,2500,2,1.0,0,774.4000000000001,0.2039666809192547,50079,0,0,0.0,0,,
0,20,0,0,0,0,0,1,1,0,1,0,1,0,2062,1,2.0,1,1040.0,0.2774668335403044,40922,0,0,0.0,0,,680.0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,2412,0,2.0,0,365.0,0.1235012405518347,25358,0,0,0.0,0,,503.0
0,24,0,0,1,0,0,1,0,1,1,1,0,0,2733,1,0.0,0,774.0,0.3114861698192085,27015,0,0,0.0,1,,583.0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2174,2,1.0,0,538.4,0.5310548387011065,20964,0,0,0.0,0,,
1,21,1,19,0,0,0,0,0,0,1,0,1,0,2435,1,1.0,0,3.2,0.0916142915490874,19890,0,1,3099.6,0,,
1,22,0,0,0,0,0,0,0,0,1,0,0,0,1593,0,0.0,0,653.0,0.2589517042825349,44071,0,0,0.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0.0,0,777.0,0.1050064726562486,48117,1,0,0.0,0,,679.0
0,23,0,0,0,0,0,1,0,0,1,0,0,0,238,0,2.0,0,66.0,0.0789850288045505,34042,0,0,0.0,0,,585.0
0,25,0,0,0,0,0,1,0,0,0,0,1,1,2516,2,1.0,1,2431.0,0.508238000990848,41697,0,0,0.0,0,,557.0
1,23,0,0,0,0,0,0,0,1,0,1,1,0,2294,0,0.0,0,17.0,0.1495684484204313,49379,1,0,0.0,0,,
1,18,0,0,0,0,0,1,0,0,0,0,0,1,2192,1,1.0,0,503.2000000000001,0.3450067136667298,30183,1,0,0.0,0,,
0,19,0,0,1,0,0,0,1,1,0,0,0,0,2633,2,0.0,0,532.0,0.3959526502533148,45040,1,1,10360.7,1,,501.0
0,22,0,0,0,0,0,1,0,0,0,0,0,0,1885,1,2.0,0,82.0,0.1608412445943405,37162,0,1,16138.0,0,,514.0
1,21,1,21,1,0,0,1,1,0,0,0,0,0,2024,2,0.0,0,656.0,0.6740132144359252,54961,0,0,0.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,1,1,310,1,1.0,0,472.0,0.2759194416339832,44679,0,1,10043.6,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1117,3,2.0,0,685.6,0.6203145852136334,39399,0,1,14066.5,0,,655.0
0,19,0,0,0,0,0,1,0,0,1,0,0,0,2231,2,1.0,0,247.2,0.0,34690,0,1,16962.399999999998,0,,578.0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2142,2,0.0,0,819.0,0.1703751477296478,24326,1,0,0.0,0,,653.0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,2001,1,1.0,0,57.6,0.3238110119293644,45331,0,1,16612.399999999998,0,,668.0
0,25,0,0,0,0,0,1,0,0,0,0,0,1,2249,3,2.0,1,807.0,0.408101686051977,22768,0,1,10046.0,0,,522.0
1,18,0,0,0,0,0,1,0,0,0,0,0,0,1828,1,2.0,0,476.0,0.5220386774410124,39052,0,1,14113.4,0,,
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,2.0,0,24.0,0.287523610472405,21513,0,1,6757.099999999999,0,,
0,23,0,0,0,0,0,1,0,1,1,0,1,0,2736,1,0.0,0,901.0,0.5162985814187612,25404,1,1,5743.0,1,,617.0
1,25,0,0,0,0,0,0,1,0,0,0,0,0,154,1,1.0,0,592.0,0.0563798302777087,26055,0,0,0.0,0,,
0,20,0,0,0,0,0,0,1,0,0,0,0,0,1422,2,1.0,0,600.8000000000001,0.2424725910885816,38359,0,0,0.0,0,,656.0
1,23,0,0,0,0,0,1,0,0,0,0,1,1,1130,1,2.0,0,0.0,0.38582574259307,37503,0,0,0.0,0,,
1,24,0,0,0,0,0,0,0,0,0,0,1,0,151,0,1.0,0,919.0,0.2804165222607716,47808,0,0,0.0,0,,
0,25,0,0,0,0,0,1,0,0,0,0,0,0,546,3,1.0,0,909.0,0.3441710976980469,50487,0,1,5602.0,0,,652.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1256,2,1.0,0,761.0,0.2810347699526866,23138,0,0,0.0,0,,648.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,0.0,0,417.6,0.2443723988133324,20479,1,0,0.0,0,,
0,19,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,2.0,0,254.4,0.3977750427754183,42029,1,1,14268.8,0,,549.0
0,20,0,0,1,1,297,0,0,0,0,0,0,0,558,3,1.0,0,647.2,0.5886032127479177,35458,0,0,0.0,0,,657.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2635,1,2.0,0,304.0,0.2895984653065188,50505,0,0,0.0,0,,539.0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2763,2,2.0,0,888.0,0.4627593617601799,42975,1,1,5817.0,0,,597.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,291,2,0.0,1,274.40000000000003,0.3255685683045697,36660,1,1,10321.5,0,,
0,25,0,0,1,2,121,0,0,0,0,0,1,0,858,3,1.0,0,294.0,0.252881667545513,52656,0,0,0.0,1,50.0,650.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2740,3,2.0,0,675.2,0.0051203811989151,28514,1,0,0.0,0,,
0,22,0,0,1,2,496,0,0,0,1,0,0,0,2221,0,1.0,0,231.0,0.0,34230,0,0,0.0,0,,652.0
0,18,0,0,0,0,0,1,0,0,0,0,0,0,2292,1,2.0,0,716.8000000000001,0.684015867925636,35104,0,1,16020.2,0,,585.0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,2906,1,0.0,0,394.0,0.0,35328,0,1,24120.0,0,,634.0
0,18,0,0,0,0,0,0,0,1,0,1,1,0,1790,1,0.0,1,596.0,0.04351203205381,28691,0,1,13827.1,0,,662.0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,704,1,2.0,1,2158.0,0.1590526047082929,40840,0,1,2711.0,0,,627.0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1884,3,0.0,0,733.0,0.3182284656441592,19444,0,1,9793.0,0,,566.0
1,20,0,0,0,0,0,1,0,0,0,0,1,0,185,1,1.0,0,158.4,0.0452612323783083,29004,1,1,13365.8,0,,
0,23,0,0,0,0,0,0,0,0,0,0,0,1,227,0,2.0,0,317.0,0.0301507525727143,19300,0,0,0.0,0,,635.0
1,21,0,0,0,0,0,0,0,1,0,0,0,0,2117,1,0.0,0,300.0,0.0415235312072632,29575,0,1,16052.4,0,,
1,19,0,0,0,0,0,0,0,0,0,0,1,0,1447,1,0.0,0,619.2,0.1181909842686517,48119,0,0,0.0,0,,
1,19,0,0,0,0,0,0,1,1,0,1,0,0,1017,0,2.0,0,709.6,0.444556740052246,27033,0,0,0.0,0,,
0,22,0,0,0,0,0,1,0,0,1,0,0,0,2752,0,0.0,0,408.0,0.2597075171911409,46310,0,1,22548.0,0,,535.0
0,22,0,0,0,0,0,1,0,0,0,0,0,0,2427,2,1.0,0,687.0,0.3488265446443359,53018,0,1,22053.0,0,,633.0
0,19,0,0,1,1,259,0,0,0,0,0,0,1,1664,0,2.0,1,2331.2000000000003,0.2992678395852303,27349,0,0,0.0,0,,565.0
1,24,1,20,0,0,0,0,0,0,1,0,0,0,1310,3,2.0,0,316.0,0.4747424695432484,26402,0,1,2505.0,0,,
0,22,0,0,0,0,0,0,0,1,0,1,1,0,1122,3,1.0,1,1896.0,0.054386787106712,21969,0,1,12259.0,0,,540.0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,2109,1,1.0,1,1628.0,0.0520310281005818,48176,1,0,0.0,0,,664.0
0,23,0,0,0,0,0,0,0,0,0,0,1,0,1352,3,0.0,0,136.0,0.1,23434,0,1,10544.0,0,,595.0
1,19,0,0,0,0,0,0,0,0,1,0,0,0,2232,1,0.0,0,567.2,0.1234813201319089,32199,0,0,0.0,0,,
0,25,0,0,1,0,0,0,0,1,0,1,0,0,983,3,1.0,0,297.0,0.1979046888699038,36493,0,1,14692.0,1,,565.0
1,22,0,0,0,0,0,1,0,0,1,0,0,0,2287,3,1.0,0,88.0,0.0,34715,0,1,15766.0,0,,
1,19,0,0,1,0,0,0,0,0,1,1,0,1,1997,1,2.0,1,639.2,0.6067083723767055,43161,0,0,0.0,0,,
0,21,0,0,0,0,0,1,1,0,1,0,0,0,1323,0,0.0,1,843.2,0.2248840045429281,26723,0,1,3973.2,0,,551.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2576,1,1.0,1,1404.0,0.4184471743541801,18745,0,0,0.0,0,,
0,23,0,0,0,0,0,0,0,1,0,0,0,1,2369,1,1.0,0,761.0,0.1100642776071868,30838,0,1,10608.0,0,,561.0
1,19,0,0,0,0,0,0,1,0,1,0,1,0,980,2,1.0,0,624.0,0.4368817683714459,37388,0,1,6750.799999999999,0,,
1,18,0,0,1,0,0,0,0,1,0,0,0,1,555,2,2.0,0,464.0,0.4882120500863495,20433,0,1,13893.6,0,,
1,22,0,0,0,0,0,1,1,1,1,1,0,0,2724,0,1.0,0,856.0,0.2415921350634693,51843,1,0,0.0,1,,
0,18,0,0,1,0,0,0,0,1,0,0,0,1,1997,0,0.0,1,240.0,0.0743625550675135,27020,1,0,0.0,1,,504.0
1,23,0,0,1,0,0,1,0,1,1,0,0,1,2605,0,2.0,0,574.0,0.0,21478,0,0,0.0,1,,
0,19,0,0,0,0,0,0,1,0,0,0,0,0,1027,0,1.0,0,791.2,0.2576142559751858,18631,0,0,0.0,0,,620.0
0,21,0,0,0,0,0,0,1,0,1,0,1,0,2603,2,0.0,1,2212.8,0.2722374649141745,27748,0,0,0.0,0,,629.0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,2934,2,2.0,1,1180.0,0.4670727706870257,45128,0,0,0.0,0,,637.0
1,22,0,0,0,0,0,0,0,0,1,0,0,0,2513,3,0.0,0,654.0,0.203906700275829,47016,1,1,16235.0,0,,
1,19,0,0,0,0,0,1,1,0,1,0,0,0,2174,2,0.0,1,2176.8,0.2076274759684449,51038,0,1,8659.699999999999,0,,
0,23,1,34,1,0,0,0,0,0,0,0,0,0,1655,1,2.0,0,690.0,0.5160133499571776,38271,0,1,12962.0,0,,582.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,93,0,1.0,0,548.0,0.3005198590212087,27024,1,0,0.0,0,,569.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,351,3,2.0,0,768.8000000000001,0.3600331401782736,47081,1,1,17140.899999999998,0,,
1,18,0,0,1,0,0,0,0,1,0,1,0,0,909,0,2.0,0,655.2,0.4495667194723682,41564,0,0,0.0,0,,
0,24,0,0,0,0,0,0,0,0,0,0,1,1,1689,2,2.0,1,2535.0,0.382774960382705,40156,0,0,0.0,0,,542.0
0,23,0,0,1,0,0,0,0,1,0,0,1,0,1917,1,2.0,0,832.0,0.3487879202996121,47424,0,0,0.0,1,,510.0
